Guardium Version,Operating System,Kernel,KTAP,Build Date,Match
12.0,RHEL-x86_64,2.6.32-754.47.1.el6.x86_64,2.6.32-754.31.1.el6.x86_64-x86_64-SMP.ko,2022-06-27,Flex
12.0,RHEL-x86_64,2.6.32-754.49.1.el6.x86_64,2.6.32-754.31.1.el6.x86_64-x86_64-SMP.ko,2023-03-09,Flex
12.0,RHEL-x86_64,2.6.32-754.49.1.el6.x86_64,2.6.32-754.49.1.el6.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.32-754.50.1.el6.x86_64,2.6.32-754.31.1.el6.x86_64-x86_64-SMP.ko,2023-07-07,Flex
12.0,RHEL-x86_64,2.6.32-754.50.1.el6.x86_64,2.6.32-754.50.1.el6.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.32-754.el6.x86_64,2.6.32-754.el6.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-200.24.1.el6uek.x86_64,2.6.39-200.24.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-200.29.3.el6uek.x86_64,2.6.39-200.29.3.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-300.17.2.el6uek.x86_64,2.6.39-300.17.2.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-300.26.1.el6uek.x86_64,2.6.39-300.26.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-300.28.1.el6uek.x86_64,2.6.39-300.28.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-400.17.1.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-400.17.2.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2013-05-31,Flex
12.0,RHEL-x86_64,2.6.39-400.21.1.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2013-05-31,Flex
12.0,RHEL-x86_64,2.6.39-400.21.2.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2013-05-31,Flex
12.0,RHEL-x86_64,2.6.39-400.23.1.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2013-05-31,Flex
12.0,RHEL-x86_64,2.6.39-400.23.1.el6uek.x86_64,2.6.39-400.23.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-400.24.1.el6uek,2.6.39-400.23.1.el6uek.x86_64-x86_64-SMP.ko,2013-10-16,Flex
12.0,RHEL-x86_64,2.6.39-400.24.1.el6uek.x86_64,2.6.39-400.17.1.el6uek.x86_64-x86_64-SMP.ko,2013-05-31,Flex
12.0,RHEL-x86_64,2.6.39-400.214.3.el6uek.x86_64,2.6.39-400.23.1.el6uek.x86_64-x86_64-SMP.ko,2014-04-11,Flex
12.0,RHEL-x86_64,2.6.39-400.214.3.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-400.215.12.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2015-02-05,Flex
12.0,RHEL-x86_64,2.6.39-400.243.1.el6uek.x86_64,2.6.39-400.23.1.el6uek.x86_64-x86_64-SMP.ko,2015-02-18,Flex
12.0,RHEL-x86_64,2.6.39-400.250.4.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2015-09-10,Flex
12.0,RHEL-x86_64,2.6.39-400.264.1.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2016-01-19,Flex
12.0,RHEL-x86_64,2.6.39-400.264.6.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2016-02-23,Flex
12.0,RHEL-x86_64,2.6.39-400.264.13.el6uek.x86_64,2.6.39-400.214.3.el6uek.x86_64-x86_64-SMP.ko,2017-09-01,Flex
12.0,RHEL-x86_64,2.6.39-400.276.1.el6uek.x86_64,2.6.39-400.276.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-400.277.1.el6uek.x86_64,2.6.39-400.276.1.el6uek.x86_64-x86_64-SMP.ko,2016-07-05,Flex
12.0,RHEL-x86_64,2.6.39-400.281.1.el6uek.x86_64,2.6.39-400.276.1.el6uek.x86_64-x86_64-SMP.ko,2017-10-13,Flex
12.0,RHEL-x86_64,2.6.39-400.281.1.el6uek.x86_64,2.6.39-400.281.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,2.6.39-400.286.3.el6uek.x86_64,2.6.39-400.276.1.el6uek.x86_64-x86_64-SMP.ko,2017-01-05,Flex
12.0,RHEL-x86_64,2.6.39-400.290.1.el6uek.x86_64,2.6.39-400.281.1.el6uek.x86_64-x86_64-SMP.ko,2019-03-18,Flex
12.0,RHEL-x86_64,2.6.39-400.294.1.el6uek.x86_64,2.6.39-400.276.1.el6uek.x86_64-x86_64-SMP.ko,2017-07-10,Flex
12.0,RHEL-x86_64,2.6.39-400.297.10.el6uek.x86_64,2.6.39-400.281.1.el6uek.x86_64-x86_64-SMP.ko,2020-01-05,Flex
12.0,RHEL-x86_64,3.8.13-16.2.1.el6uek.x86_64,3.8.13-16.2.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-16.3.1.el6uek.x86_64,3.8.13-16.3.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-26.2.2.el6uek.x86_64,3.8.13-26.2.2.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-35.3.5.el6uek.x86_64,3.8.13-35.3.5.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-44.1.1.el6uek.x86_64,3.8.13-44.1.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-55.1.1.el6uek.x86_64,3.8.13-55.1.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-55.1.5.el6uek.x86_64,3.8.13-55.1.5.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-55.1.6.el7uek.x86_64,3.8.13-55.1.6.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-68.1.2.el6uek.x86_64,3.8.13-68.1.2.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-68.1.3.el6uek.x86_64,3.8.13-68.1.3.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-68.3.4.el6uek.x86_64,3.8.13-68.1.3.el6uek.x86_64-x86_64-SMP.ko,2021-05-26,Flex
12.0,RHEL-x86_64,3.8.13-68.3.4.el6uek.x86_64,3.8.13-68.3.4.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-68.el6uek.x86_64,3.8.13-68.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-98.2.2.el7uek.x86_64,3.8.13-98.2.2.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-98.5.2.el7uek.x86_64,3.8.13-98.5.2.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-98.7.1.el7uek.x86_64,3.8.13-98.7.1.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.2.2.el6uek.x86_64,3.8.13-118.2.2.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.3.2.el6uek.x86_64,3.8.13-118.3.2.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.8.1.el6uek.x86_64,3.8.13-118.3.2.el6uek.x86_64-x86_64-SMP.ko,2021-03-30,Flex
12.0,RHEL-x86_64,3.8.13-118.13.2.el6uek.x86_64,3.8.13-118.3.2.el6uek.x86_64-x86_64-SMP.ko,2017-03-06,Flex
12.0,RHEL-x86_64,3.8.13-118.13.2.el7uek.x86_64,3.8.13-118.13.2.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.18.4.el7uek.x86_64,3.8.13-118.18.4.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.20.1.el6uek.x86_64,3.8.13-118.2.2.el6uek.x86_64-x86_64-SMP.ko,2020-03-24,Flex
12.0,RHEL-x86_64,3.8.13-118.20.2.el7uek.x86_64,3.8.13-118.20.2.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.45.1.el7uek.x86_64,3.8.13-118.45.1.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.47.2.el6uek.x86_64,3.8.13-118.3.2.el6uek.x86_64-x86_64-SMP.ko,2021-03-30,Flex
12.0,RHEL-x86_64,3.8.13-118.50.1.el6uek.x86_64,3.8.13-118.2.2.el6uek.x86_64-x86_64-SMP.ko,2021-02-08,Flex
12.0,RHEL-x86_64,3.8.13-118.50.1.el6uek.x86_64,3.8.13-118.50.1.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.50.1.el7uek.x86_64,3.8.13-118.50.1.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.55.1.el7uek.x86_64,3.8.13-118.55.1.el7uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.8.13-118.el6uek.x86_64,3.8.13-118.el6uek.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-123.9.2.el7.x86_64,3.10.0-123.9.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-123.el7.x86_64,3.10.0-123.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-229.4.2.el7.x86_64,3.10.0-229.4.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-229.11.1.el7.x86_64,3.10.0-229.4.2.el7.x86_64-x86_64-SMP.ko,2020-05-06,Flex
12.0,RHEL-x86_64,3.10.0-229.14.1.el7.x86_64,3.10.0-229.4.2.el7.x86_64-x86_64-SMP.ko,2020-05-06,Flex
12.0,RHEL-x86_64,3.10.0-229.20.1.el7.x86_64,3.10.0-229.4.2.el7.x86_64-x86_64-SMP.ko,2020-05-06,Flex
12.0,RHEL-x86_64,3.10.0-229.el7.x86_64,3.10.0-229.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.3.1.el7.x86_64,3.10.0-327.3.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.4.4.el7.x86_64,3.10.0-327.4.4.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.4.5.el7.x86_64,3.10.0-327.4.5.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.10.1.el7.x86_64,3.10.0-327.10.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.13.1.el7.x86_64,3.10.0-327.13.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.13.1.el7.x86_64,3.10.0-327.el7.x86_64-x86_64-SMP.ko,2016-04-22,Flex
12.0,RHEL-x86_64,3.10.0-327.28.3.el7.x86_64,3.10.0-327.13.1.el7.x86_64-x86_64-SMP.ko,2016-08-12,Flex
12.0,RHEL-x86_64,3.10.0-327.36.3.el7.x86_64,3.10.0-327.13.1.el7.x86_64-x86_64-SMP.ko,2016-11-10,Flex
12.0,RHEL-x86_64,3.10.0-327.36.3.el7.x86_64,3.10.0-327.36.3.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.55.1.el7.x86_64,3.10.0-327.36.3.el7.x86_64-x86_64-SMP.ko,2017-08-24,Flex
12.0,RHEL-x86_64,3.10.0-327.62.4.el7.x86_64,3.10.0-327.36.3.el7.x86_64-x86_64-SMP.ko,2018-01-17,Flex
12.0,RHEL-x86_64,3.10.0-327.62.4.el7.x86_64,3.10.0-327.62.4.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-327.71.1.el7.x86_64,3.10.0-327.62.4.el7.x86_64-x86_64-SMP.ko,2019-05-20,Flex
12.0,RHEL-x86_64,3.10.0-327.82.1.el7.x86_64,3.10.0-327.13.1.el7.x86_64-x86_64-SMP.ko,2019-10-01,Flex
12.0,RHEL-x86_64,3.10.0-327.el7.x86_64,3.10.0-327.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-514.2.2.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-514.10.2.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2017-06-18,Flex
12.0,RHEL-x86_64,3.10.0-514.16.1.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2017-06-15,Flex
12.0,RHEL-x86_64,3.10.0-514.21.1.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2017-08-24,Flex
12.0,RHEL-x86_64,3.10.0-514.26.1.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2018-02-06,Flex
12.0,RHEL-x86_64,3.10.0-514.36.5.el7.x86_64,3.10.0-514.2.2.el7.x86_64-x86_64-SMP.ko,2018-01-15,Flex
12.0,RHEL-x86_64,3.10.0-514.36.5.el7.x86_64,3.10.0-514.36.5.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-514.41.1.el7.x86_64,3.10.0-514.41.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-514.48.1.el7.x86_64,3.10.0-514.41.1.el7.x86_64-x86_64-SMP.ko,2018-09-06,Flex
12.0,RHEL-x86_64,3.10.0-514.48.1.el7.x86_64,3.10.0-514.48.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-514.53.1.el7.x86_64,3.10.0-514.48.1.el7.x86_64-x86_64-SMP.ko,2019-01-02,Flex
12.0,RHEL-x86_64,3.10.0-514.69.1.el7.x86_64,3.10.0-514.48.1.el7.x86_64-x86_64-SMP.ko,2019-10-01,Flex
12.0,RHEL-x86_64,3.10.0-514.el7.x86_64,3.10.0-514.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.1.1.el7.x86_64,3.10.0-693.el7.x86_64-x86_64-SMP.ko,2017-10-25,Flex
12.0,RHEL-x86_64,3.10.0-693.2.1.el7.x86_64,3.10.0-693.2.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.2.2.el7.x86_64,3.10.0-693.2.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.5.2.el7.x86_64,3.10.0-693.2.1.el7.x86_64-x86_64-SMP.ko,2018-04-30,Flex
12.0,RHEL-x86_64,3.10.0-693.11.1.el7.x86_64,3.10.0-693.2.2.el7.x86_64-x86_64-SMP.ko,2020-05-06,Flex
12.0,RHEL-x86_64,3.10.0-693.11.6.el7.x86_64,3.10.0-693.11.6.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.11.6.el7.x86_64,3.10.0-693.el7.x86_64-x86_64-SMP.ko,2018-01-12,Flex
12.0,RHEL-x86_64,3.10.0-693.17.1.el7.x86_64,3.10.0-693.2.1.el7.x86_64-x86_64-SMP.ko,2018-02-02,Flex
12.0,RHEL-x86_64,3.10.0-693.17.1.el7.x86_64,3.10.0-693.17.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.21.1.el7.x86_64,3.10.0-693.17.1.el7.x86_64-x86_64-SMP.ko,2018-08-10,Flex
12.0,RHEL-x86_64,3.10.0-693.21.1.el7.x86_64,3.10.0-693.21.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.25.2.el7.x86_64,3.10.0-693.25.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.25.4.el7.x86_64,3.10.0-693.25.4.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.33.1.el7.x86_64,3.10.0-693.17.1.el7.x86_64-x86_64-SMP.ko,2018-09-07,Flex
12.0,RHEL-x86_64,3.10.0-693.33.1.el7.x86_64,3.10.0-693.33.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-693.39.1.el7.x86_64,3.10.0-693.25.4.el7.x86_64-x86_64-SMP.ko,2018-12-06,Flex
12.0,RHEL-x86_64,3.10.0-693.44.1.el7.x86_64,3.10.0-693.25.4.el7.x86_64-x86_64-SMP.ko,2019-04-04,Flex
12.0,RHEL-x86_64,3.10.0-693.59.1.el7.x86_64,3.10.0-693.25.4.el7.x86_64-x86_64-SMP.ko,2019-10-01,Flex
12.0,RHEL-x86_64,3.10.0-693.el7.x86_64,3.10.0-693.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.2.3.el7.x86_64,3.10.0-862.el7.x86_64-x86_64-SMP.ko,2018-05-18,Flex
12.0,RHEL-x86_64,3.10.0-862.3.2.el7.x86_64,3.10.0-862.3.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.3.3.el7.x86_64,3.10.0-862.3.3.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.6.3.el7.x86_64,3.10.0-862.6.3.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.9.1.el7.x86_64,3.10.0-862.9.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.11.6.el7.x86_64,3.10.0-862.3.3.el7.x86_64-x86_64-SMP.ko,2018-10-12,Flex
12.0,RHEL-x86_64,3.10.0-862.11.6.el7.x86_64,3.10.0-862.9.1.el7.x86_64-x86_64-SMP.ko,2018-09-19,Flex
12.0,RHEL-x86_64,3.10.0-862.14.4.el7.x86_64,3.10.0-862.3.3.el7.x86_64-x86_64-SMP.ko,2019-04-03,Flex
12.0,RHEL-x86_64,3.10.0-862.14.4.el7.x86_64,3.10.0-862.14.4.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.14.4.el7.x86_64,3.10.0-862.el7.x86_64-x86_64-SMP.ko,2018-10-15,Flex
12.0,RHEL-x86_64,3.10.0-862.34.1.el7.x86_64,3.10.0-862.34.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.41.2.el7.x86_64,3.10.0-862.3.3.el7.x86_64-x86_64-SMP.ko,2019-10-01,Flex
12.0,RHEL-x86_64,3.10.0-862.43.1.el7.x86_64,3.10.0-862.3.3.el7.x86_64-x86_64-SMP.ko,2019-10-16,Flex
12.0,RHEL-x86_64,3.10.0-862.43.1.el7.x86_64,3.10.0-862.14.4.el7.x86_64-x86_64-SMP.ko,2021-06-28,Flex
12.0,RHEL-x86_64,3.10.0-862.51.1.el7.x86_64,3.10.0-862.14.4.el7.x86_64-x86_64-SMP.ko,2021-07-03,Flex
12.0,RHEL-x86_64,3.10.0-862.51.1.el7.x86_64,3.10.0-862.51.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-862.el7.x86_64,3.10.0-862.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.1.3.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.1.3.el7.x86_64,3.10.0-957.el7.x86_64-x86_64-SMP.ko,2018-11-30,Flex
12.0,RHEL-x86_64,3.10.0-957.5.1.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2019-02-26,Flex
12.0,RHEL-x86_64,3.10.0-957.5.1.el7.x86_64,3.10.0-957.el7.x86_64-x86_64-SMP.ko,2019-04-09,Flex
12.0,RHEL-x86_64,3.10.0-957.10.1.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2019-04-08,Flex
12.0,RHEL-x86_64,3.10.0-957.10.1.el7.x86_64,3.10.0-957.10.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.10.1.el7.x86_64,3.10.0-957.el7.x86_64-x86_64-SMP.ko,2019-04-08,Flex
12.0,RHEL-x86_64,3.10.0-957.12.1.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2019-04-26,Flex
12.0,RHEL-x86_64,3.10.0-957.12.1.el7.x86_64,3.10.0-957.12.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.12.2.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2019-05-15,Flex
12.0,RHEL-x86_64,3.10.0-957.12.2.el7.x86_64,3.10.0-957.12.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.21.2.el7.x86_64,3.10.0-957.10.1.el7.x86_64-x86_64-SMP.ko,2019-06-10,Flex
12.0,RHEL-x86_64,3.10.0-957.21.3.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2019-06-24,Flex
12.0,RHEL-x86_64,3.10.0-957.21.3.el7.x86_64,3.10.0-957.12.2.el7.x86_64-x86_64-SMP.ko,2020-07-02,Flex
12.0,RHEL-x86_64,3.10.0-957.27.2.el7.x86_64,3.10.0-957.12.2.el7.x86_64-x86_64-SMP.ko,2020-01-08,Flex
12.0,RHEL-x86_64,3.10.0-957.27.4.el7.x86_64,3.10.0-957.10.1.el7.x86_64-x86_64-SMP.ko,2019-08-27,Flex
12.0,RHEL-x86_64,3.10.0-957.35.2.el7.x86_64,3.10.0-957.10.1.el7.x86_64-x86_64-SMP.ko,2019-09-26,Flex
12.0,RHEL-x86_64,3.10.0-957.38.1.el7.x86_64,3.10.0-957.12.2.el7.x86_64-x86_64-SMP.ko,2020-02-11,Flex
12.0,RHEL-x86_64,3.10.0-957.43.1.el7.x86_64,3.10.0-957.1.3.el7.x86_64-x86_64-SMP.ko,2020-06-18,Flex
12.0,RHEL-x86_64,3.10.0-957.43.1.el7.x86_64,3.10.0-957.43.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.54.1.el7.x86_64,3.10.0-957.12.2.el7.x86_64-x86_64-SMP.ko,2020-07-30,Flex
12.0,RHEL-x86_64,3.10.0-957.58.2.el7.x86_64,3.10.0-957.43.1.el7.x86_64-x86_64-SMP.ko,2021-06-11,Flex
12.0,RHEL-x86_64,3.10.0-957.58.2.el7.x86_64,3.10.0-957.58.2.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-957.el7.x86_64,3.10.0-957.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-1062.1.1.el7.x86_64,3.10.0-1062.1.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-1062.1.1.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-09-18,Flex
12.0,RHEL-x86_64,3.10.0-1062.1.2.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-09-26,Flex
12.0,RHEL-x86_64,3.10.0-1062.4.1.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-10-16,Flex
12.0,RHEL-x86_64,3.10.0-1062.4.2.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-11-17,Flex
12.0,RHEL-x86_64,3.10.0-1062.4.3.el7.x86_64,3.10.0-1062.4.3.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-1062.4.3.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2020-03-04,Flex
12.0,RHEL-x86_64,3.10.0-1062.7.1.el7.x86_64,3.10.0-1062.4.3.el7.x86_64-x86_64-SMP.ko,2020-01-08,Flex
12.0,RHEL-x86_64,3.10.0-1062.7.1.el7.x86_64,3.10.0-1062.7.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-1062.7.1.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-12-01,Flex
12.0,RHEL-x86_64,3.10.0-1062.9.1.el7.x86_64,3.10.0-1062.9.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-1062.9.1.el7.x86_64,3.10.0-1062.el7.x86_64-x86_64-SMP.ko,2019-12-10,Flex
12.0,RHEL-x86_64,3.10.0-1062.12.1.el7.x86_64,3.10.0-1062.7.1.el7.x86_64-x86_64-SMP.ko,2020-02-21,Flex
12.0,RHEL-x86_64,3.10.0-1062.12.1.el7.x86_64,3.10.0-1062.9.1.el7.x86_64-x86_64-SMP.ko,2020-06-05,Flex
12.0,RHEL-x86_64,3.10.0-1062.12.1.el7.x86_64,3.10.0-1062.12.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
12.0,RHEL-x86_64,3.10.0-1062.18.1.el7.x86_64,3.10.0-1062.1.1.el7.x86_64-x86_64-SMP.ko,2020-04-16,Flex
12.0,RHEL-x86_64,3.10.0-1062.18.1.el7.x86_64,3.10.0-1062.9.1.el7.x86_64-x86_64-SMP.ko,2020-04-20,Flex
12.0,RHEL-x86_64,3.10.0-1062.18.1.el7.x86_64,3.10.0-1062.18.1.el7.x86_64-x86_64-SMP.ko,2023-09-14,Exact
